Timestamp,Heart Rate (BPM),Prosody Level Applied,Reference HR
2025-11-18 12:54:15.962346,65,1.00,59
2025-11-18 12:54:16.981571,65,1.00,59
2025-11-18 12:54:17.940118,65,1.00,59
2025-11-18 12:54:18.962005,65,1.00,59
2025-11-18 12:54:20.042450,66,1.00,59
2025-11-18 12:54:21.000401,66,1.00,59
2025-11-18 12:54:21.959840,67,1.00,59
2025-11-18 12:54:22.979394,68,1.00,59
2025-11-18 12:54:23.939509,68,1.00,59
2025-11-18 12:54:24.959201,69,1.00,59
2025-11-18 12:54:25.979813,69,1.00,59
2025-11-18 12:54:26.939179,69,1.00,59
2025-11-18 12:54:27.959559,69,1.00,59
2025-11-18 12:54:28.978374,68,1.00,59
2025-11-18 12:54:29.941946,68,1.00,59
2025-11-18 12:54:31.029863,67,1.00,59
2025-11-18 12:54:31.980319,67,1.00,59
2025-11-18 12:54:32.939890,66,1.00,59
2025-11-18 12:54:33.959868,66,1.00,59
2025-11-18 12:54:34.981734,66,1.00,59
2025-11-18 12:54:35.939278,66,1.00,59
2025-11-18 12:54:36.959852,66,1.00,59
2025-11-18 12:54:37.979674,67,1.00,59
2025-11-18 12:54:39.000377,67,1.00,59
2025-11-18 12:54:39.958975,68,1.00,59
2025-11-18 12:54:40.982500,69,1.00,59
2025-11-18 12:54:41.939028,69,1.00,59
2025-11-18 12:54:42.958393,70,1.00,59
2025-11-18 12:54:44.040151,71,1.00,59
2025-11-18 12:54:44.939781,72,1.00,59
2025-11-18 12:54:45.960271,72,1.00,59
2025-11-18 12:54:46.979328,71,1.00,59
2025-11-18 12:54:47.940181,71,1.00,59
2025-11-18 12:54:48.961109,70,1.00,59
2025-11-18 12:54:49.979222,69,1.00,59
2025-11-18 12:54:50.939070,68,1.00,59
2025-11-18 12:54:51.959467,67,1.00,59
2025-11-18 12:54:53.039840,65,1.00,59
2025-11-18 12:54:53.939755,64,1.00,59
2025-11-18 12:54:54.960101,63,1.00,59
2025-11-18 12:54:55.979894,62,1.00,59
2025-11-18 12:54:56.999053,62,1.00,59
2025-11-18 12:54:57.959689,61,1.00,59
2025-11-18 12:54:58.980046,61,1.00,59
2025-11-18 12:54:59.939705,61,1.00,59
2025-11-18 12:55:01.079997,62,1.00,59
