Timestamp,Heart Rate (BPM),Prosody Level Applied,Reference HR
2025-06-26 14:14:00.804131,73,1.00,72
2025-06-26 14:14:01.825258,73,1.00,72
2025-06-26 14:14:02.844367,74,1.00,72
2025-06-26 14:14:03.804302,75,1.00,72
2025-06-26 14:14:05.064464,76,1.00,72
2025-06-26 14:14:05.845816,76,1.00,72
2025-06-26 14:14:06.805181,77,1.00,72
2025-06-26 14:14:07.825603,77,1.00,72
2025-06-26 14:14:08.845896,77,1.00,72
2025-06-26 14:14:09.805698,76,1.00,72
2025-06-26 14:14:10.825550,77,1.00,72
2025-06-26 14:14:11.845302,77,1.00,72
2025-06-26 14:14:12.805230,78,1.00,72
2025-06-26 14:14:13.510703,78,1.00,72
2025-06-26 14:14:13.884477,78,1.00,72
2025-06-26 14:14:14.846342,79,1.00,72
2025-06-26 14:14:15.804743,80,1.00,72
2025-06-26 14:14:16.885703,81,1.00,72
2025-06-26 14:14:17.784577,81,1.00,72
2025-06-26 14:14:18.809602,82,1.00,72
2025-06-26 14:14:19.824449,82,1.00,72
2025-06-26 14:14:20.845109,82,1.00,72
2025-06-26 14:14:21.804421,82,1.00,72
2025-06-26 14:14:22.823486,83,1.00,72
2025-06-26 14:14:23.783987,83,1.00,72
2025-06-26 14:14:24.805950,83,1.00,72
2025-06-26 14:14:25.824153,83,1.00,72
2025-06-26 14:14:25.890587,83,1.10,72
2025-06-26 14:14:26.845287,83,1.10,72
2025-06-26 14:14:27.803405,83,1.10,72
2025-06-26 14:14:28.824291,84,1.10,72
2025-06-26 14:14:29.786280,85,1.10,72
2025-06-26 14:14:30.804829,84,1.10,72
2025-06-26 14:14:31.884182,83,1.10,72
2025-06-26 14:14:32.785769,83,1.10,72
2025-06-26 14:14:33.804140,82,1.10,72
2025-06-26 14:14:34.827680,84,1.10,72
2025-06-26 14:14:35.844505,85,1.10,72
2025-06-26 14:14:36.809233,86,1.10,72
2025-06-26 14:14:37.824857,87,1.10,72
2025-06-26 14:14:38.965394,86,1.10,72
2025-06-26 14:14:39.087301,86,1.20,72
2025-06-26 14:14:39.864448,85,1.20,72
2025-06-26 14:14:40.825625,84,1.20,72
2025-06-26 14:14:41.845631,83,1.20,72
2025-06-26 14:14:42.806287,82,1.20,72
2025-06-26 14:14:43.824621,82,1.20,72
2025-06-26 14:14:44.786054,82,1.20,72
2025-06-26 14:14:45.804447,83,1.20,72
2025-06-26 14:14:46.885183,83,1.20,72
2025-06-26 14:14:47.785556,83,1.20,72
2025-06-26 14:14:48.865003,84,1.20,72
2025-06-26 14:14:49.885370,84,1.20,72
2025-06-26 14:14:50.785243,85,1.20,72
2025-06-26 14:14:51.804608,86,1.20,72
2025-06-26 14:14:52.824560,86,1.20,72
2025-06-26 14:14:53.784161,85,1.20,72
2025-06-26 14:14:54.806281,85,1.20,72
2025-06-26 14:14:55.673310,85,1.30,72
2025-06-26 14:14:55.823824,84,1.30,72
2025-06-26 14:14:56.784313,84,1.30,72
2025-06-26 14:14:57.806336,84,1.30,72
2025-06-26 14:14:58.885426,83,1.30,72
2025-06-26 14:14:59.785793,83,1.30,72
2025-06-26 14:15:00.804007,83,1.30,72
2025-06-26 14:15:01.824810,83,1.30,72
2025-06-26 14:15:02.786273,82,1.30,72
2025-06-26 14:15:03.926388,81,1.30,72
2025-06-26 14:15:04.825111,80,1.30,72
2025-06-26 14:15:05.847549,79,1.30,72
2025-06-26 14:15:06.806056,79,1.30,72
2025-06-26 14:15:07.826243,79,1.30,72
2025-06-26 14:15:08.845841,80,1.30,72
2025-06-26 14:15:09.806931,81,1.30,72
2025-06-26 14:15:10.888216,82,1.30,72
2025-06-26 14:15:11.784938,82,1.30,72
2025-06-26 14:15:12.805101,84,1.30,72
2025-06-26 14:15:13.824519,84,1.30,72
2025-06-26 14:15:14.792422,85,1.30,72
2025-06-26 14:15:15.806825,85,1.30,72
2025-06-26 14:15:16.825659,84,1.30,72
2025-06-26 14:15:17.784394,84,1.30,72
2025-06-26 14:15:18.805015,84,1.30,72
2025-06-26 14:15:19.125424,84,1.40,72
2025-06-26 14:15:19.824757,85,1.40,72
2025-06-26 14:15:20.785703,85,1.40,72
2025-06-26 14:15:21.804945,84,1.40,72
2025-06-26 14:15:22.885716,83,1.40,72
2025-06-26 14:15:23.787000,82,1.40,72
2025-06-26 14:15:24.865123,81,1.40,72
2025-06-26 14:15:25.826403,79,1.40,72
2025-06-26 14:15:26.785982,78,1.40,72
2025-06-26 14:15:27.808440,76,1.40,72
2025-06-26 14:15:28.825035,75,1.40,72
2025-06-26 14:15:29.786806,73,1.40,72
2025-06-26 14:15:30.806121,73,1.40,72
2025-06-26 14:15:31.827291,73,1.40,72
2025-06-26 14:15:32.785741,74,1.40,72
2025-06-26 14:15:33.805690,75,1.40,72
2025-06-26 14:15:34.946397,76,1.40,72
2025-06-26 14:15:35.786990,77,1.40,72
2025-06-26 14:15:36.807133,78,1.40,72
2025-06-26 14:15:37.826042,79,1.40,72
2025-06-26 14:15:38.788189,78,1.40,72
2025-06-26 14:15:39.805838,78,1.40,72
2025-06-26 14:15:40.830702,77,1.40,72
2025-06-26 14:15:41.845817,77,1.40,72
2025-06-26 14:15:42.865090,77,1.40,72
2025-06-26 14:15:43.829836,77,1.40,72
2025-06-26 14:15:44.847056,78,1.40,72
2025-06-26 14:15:45.807266,80,1.40,72
2025-06-26 14:15:46.827088,81,1.40,72
2025-06-26 14:15:47.787200,82,1.40,72
2025-06-26 14:15:48.807227,81,1.40,72
2025-06-26 14:15:49.693776,81,1.50,72
2025-06-26 14:15:49.824730,80,1.50,72
2025-06-26 14:15:50.786489,78,1.50,72
2025-06-26 14:15:51.809061,77,1.50,72
2025-06-26 14:15:52.887220,76,1.50,72
2025-06-26 14:15:53.906738,75,1.50,72
2025-06-26 14:15:54.805836,75,1.50,72
2025-06-26 14:15:55.885255,75,1.50,72
2025-06-26 14:15:56.786478,74,1.50,72
2025-06-26 14:15:57.806542,74,1.50,72
2025-06-26 14:15:58.825277,73,1.50,72
2025-06-26 14:15:59.905441,73,1.50,72
2025-06-26 14:16:00.806037,72,1.50,72
2025-06-26 14:16:01.825087,72,1.50,72
2025-06-26 14:16:02.785894,73,1.50,72
2025-06-26 14:16:03.806464,74,1.50,72
2025-06-26 14:16:04.888074,74,1.50,72
2025-06-26 14:16:05.785941,74,1.50,72
2025-06-26 14:16:06.807794,74,1.50,72
2025-06-26 14:16:07.945944,75,1.50,72
2025-06-26 14:16:08.785287,75,1.50,72
2025-06-26 14:16:09.866589,76,1.50,72
2025-06-26 14:16:10.826519,76,1.50,72
2025-06-26 14:16:11.785926,77,1.50,72
2025-06-26 14:16:12.866680,78,1.50,72
2025-06-26 14:16:13.826450,78,1.50,72
2025-06-26 14:16:14.846368,79,1.50,72
2025-06-26 14:16:15.868192,80,1.50,72
2025-06-26 14:16:16.828783,81,1.50,72
2025-06-26 14:16:17.845549,82,1.50,72
2025-06-26 14:16:18.806713,82,1.50,72
2025-06-26 14:16:19.826257,82,1.50,72
2025-06-26 14:16:20.786116,82,1.50,72
2025-06-26 14:16:21.925458,82,1.50,72
2025-06-26 14:16:22.825439,82,1.50,72
2025-06-26 14:16:23.788794,83,1.50,72
2025-06-26 14:16:24.806673,83,1.50,72
2025-06-26 14:16:25.827947,84,1.50,72
2025-06-26 14:16:26.785916,84,1.50,72
2025-06-26 14:16:27.866733,84,1.50,72
2025-06-26 14:16:28.826093,84,1.50,72
2025-06-26 14:16:29.786719,83,1.50,72
2025-06-26 14:16:30.807750,83,1.50,72
2025-06-26 14:16:31.035090,83,1.60,72
2025-06-26 14:16:31.885670,83,1.60,72
2025-06-26 14:16:32.785715,84,1.60,72
2025-06-26 14:16:33.808401,84,1.60,72
2025-06-26 14:16:34.825613,85,1.60,72
2025-06-26 14:16:35.786717,85,1.60,72
2025-06-26 14:16:36.807095,85,1.60,72
2025-06-26 14:16:37.827461,85,1.60,72
2025-06-26 14:16:38.786734,84,1.60,72
2025-06-26 14:16:39.807443,83,1.60,72
2025-06-26 14:16:40.885495,81,1.60,72
2025-06-26 14:16:41.786875,80,1.60,72
2025-06-26 14:16:42.986379,79,1.60,72
2025-06-26 14:16:43.827173,78,1.60,72
2025-06-26 14:16:44.787472,78,1.60,72
2025-06-26 14:16:45.865525,78,1.60,72
2025-06-26 14:16:46.828047,79,1.60,72
2025-06-26 14:16:47.846404,79,1.60,72
2025-06-26 14:16:48.807880,80,1.60,72
2025-06-26 14:16:49.826805,81,1.60,72
2025-06-26 14:16:50.847279,82,1.60,72
2025-06-26 14:16:51.807288,83,1.60,72
2025-06-26 14:16:53.008092,84,1.60,72
2025-06-26 14:16:53.787307,85,1.60,72
2025-06-26 14:16:54.807789,87,1.60,72
2025-06-26 14:16:55.885750,88,1.60,72
2025-06-26 14:16:56.785774,87,1.60,72
2025-06-26 14:16:57.866677,87,1.60,72
2025-06-26 14:16:58.827943,87,1.60,72
2025-06-26 14:16:59.908701,86,1.60,72
2025-06-26 14:17:00.813186,85,1.60,72
2025-06-26 14:17:01.826783,85,1.60,72
2025-06-26 14:17:02.966743,85,1.60,72
2025-06-26 14:17:03.808843,85,1.60,72
2025-06-26 14:17:03.984178,85,1.70,72
2025-06-26 14:17:04.827037,85,1.70,72
2025-06-26 14:17:05.787460,84,1.70,72
2025-06-26 14:17:06.806689,84,1.70,72
2025-06-26 14:17:07.826872,83,1.70,72
2025-06-26 14:17:08.788920,82,1.70,72
2025-06-26 14:17:09.808583,81,1.70,72
2025-06-26 14:17:10.827840,79,1.70,72
2025-06-26 14:17:11.788656,77,1.70,72
2025-06-26 14:17:12.869364,75,1.70,72
2025-06-26 14:17:13.827688,74,1.70,72
2025-06-26 14:17:14.787554,73,1.70,72
2025-06-26 14:17:15.806877,73,1.70,72
2025-06-26 14:17:16.826432,73,1.70,72
2025-06-26 14:17:17.786240,74,1.70,72
2025-06-26 14:17:18.868244,75,1.70,72
2025-06-26 14:17:19.827265,76,1.70,72
2025-06-26 14:17:20.787024,76,1.70,72
2025-06-26 14:17:21.808804,77,1.70,72
2025-06-26 14:17:22.831621,77,1.70,72
2025-06-26 14:17:23.786082,77,1.70,72
2025-06-26 14:17:24.806915,78,1.70,72
2025-06-26 14:17:25.826778,78,1.70,72
2025-06-26 14:17:26.788192,79,1.70,72
